longitude,latitude,timestamp,Board,Alight,Numpass,Hour,Min,Sec,Day_of_week,stop_cluster,distance_from_cluster_0,distance_from_cluster_18,dist_change_cluster_0,dist_change_cluster_18,direction,QuarterHour,waiting_passengers
120.98736,14.6570716,2023-07-18 05:59:01,0,0,23.0,5.0,59.0,1.0,1,14,0.02275670719822637,16.273465367544823,-0.011561084915973418,0.0008174271044616432,Northbound,10,0
120.98736,14.6570716,2023-07-18 05:59:02,0,0,23.0,5.0,59.0,2.0,1,14,0.02275670719822637,16.273465367544823,0.0,0.0,Northbound,10,0
120.9875,14.6570633,2023-07-18 05:59:03,0,0,23.0,5.0,59.0,3.0,1,14,0.01627550642472013,16.27222194407085,-0.006481200773506241,-0.0012434234739728822,Northbound,10,0
120.9875,14.6570633,2023-07-18 05:59:04,0,0,23.0,5.0,59.0,4.0,1,14,0.01627550642472013,16.27222194407085,0.0,0.0,Northbound,10,0
120.9875916,14.6570666,2023-07-18 05:59:05,0,0,23.0,5.0,59.0,5.0,1,14,0.017724984090447926,16.27238651259938,0.001449477665727797,0.0001645685285289744,Northbound,10,0
120.9876833,14.6570633,2023-07-18 05:59:06,0,0,23.0,5.0,59.0,6.0,1,14,0.02411457934902662,16.271823102582722,0.0063895952585786946,-0.000563410016656718,Southbound,10,4
120.9877799,14.65706,2023-07-18 05:59:07,0,0,23.0,5.0,59.0,7.0,1,14,0.03276099314916948,16.27125565156767,0.008646413800142857,-0.0005674510150512901,Southbound,10,4
120.9878833,14.657055,2023-07-18 05:59:08,0,0,23.0,5.0,59.0,8.0,1,14,0.04295164993434301,16.270492428652638,0.01019065678517353,-0.0007632229150331682,Southbound,10,4
120.9879849,14.6570483,2023-07-18 05:59:09,0,0,23.0,5.0,59.0,9.0,1,14,0.05340096151452407,16.269551209078408,0.010449311580181066,-0.00094121957422999,Southbound,10,4
120.988085,14.657045,2023-07-18 05:59:10,0,0,23.0,5.0,59.0,10.0,1,14,0.06375621915029014,16.268998062287864,0.010355257635766071,-0.00055314679054419,Southbound,10,4
120.98819,14.6570366,2023-07-18 05:59:11,0,0,23.0,5.0,59.0,11.0,1,14,0.07488436797137082,16.267876432723234,0.01112814882108068,-0.0011216295646292451,Southbound,10,4
120.988305,14.6570383,2023-07-18 05:59:12,1,0,24.0,5.0,59.0,12.0,1,14,0.08686079034752876,16.267868838606496,0.011976422376157939,-7.594116738118828e-06,Southbound,10,3
120.988305,14.6570383,2023-07-18 05:59:12,0,0,23.0,5.0,59.0,12.0,1,14,0.08686079034752876,16.267868838606496,0.0,0.0,Southbound,10,3
120.9884116,14.6570366,2023-07-18 05:59:13,1,0,25.0,5.0,59.0,13.0,1,14,0.09812075474854558,16.267505993772794,0.011259964401016814,-0.00036284483370252474,Southbound,10,2
120.9884116,14.6570366,2023-07-18 05:59:13,0,0,25.0,5.0,59.0,13.0,1,14,0.09812075474854558,16.267505993772794,0.0,0.0,Southbound,10,2
120.9886066,14.657045,2023-07-18 05:59:14,1,0,26.0,5.0,59.0,14.0,1,14,0.11861869029065479,16.268142881689094,0.020497935542109214,0.0006368879163005658,Southbound,10,1
120.9886066,14.657045,2023-07-18 05:59:14,0,0,26.0,5.0,59.0,14.0,1,14,0.11861869029065479,16.268142881689094,0.0,0.0,Southbound,10,1
120.9886066,14.657045,2023-07-18 05:59:15,0,0,26.0,5.0,59.0,15.0,1,14,0.11861869029065479,16.268142881689094,0.0,0.0,Southbound,10,1
120.9887083,14.6570466,2023-07-18 05:59:16,0,0,26.0,5.0,59.0,16.0,1,14,0.12941554616988474,16.268176595098357,0.010796855879229947,3.3713409262503546e-05,Southbound,10,1
120.9888849,14.657045,2023-07-18 05:59:17,0,0,26.0,5.0,59.0,17.0,1,14,0.1482736395378356,16.26776581578143,0.018858093367950857,-0.00041077931692612424,Southbound,10,1
120.9888849,14.657045,2023-07-18 05:59:18,0,0,26.0,5.0,59.0,18.0,1,14,0.1482736395378356,16.26776581578143,0.0,0.0,Southbound,10,1
120.9889666,14.6570466,2023-07-18 05:59:19,0,0,26.0,5.0,59.0,19.0,1,14,0.15697929042702286,16.26784348914982,0.00870565088918726,7.767336838782057e-05,Southbound,10,1
120.989135,14.6570533,2023-07-18 05:59:20,0,0,26.0,5.0,59.0,20.0,1,14,0.17491244957080151,16.268396860003026,0.01793315914377866,0.0005533708532077242,Southbound,10,1
120.989135,14.6570533,2023-07-18 05:59:21,0,0,26.0,5.0,59.0,21.0,1,14,0.17491244957080151,16.268396860003026,0.0,0.0,Southbound,10,1
120.9892116,14.6570566,2023-07-18 05:59:22,0,0,26.0,5.0,59.0,22.0,1,14,0.18308000518692233,16.268683317476537,0.008167555616120814,0.00028645747351063733,Southbound,10,1
120.989295,14.65706,2023-07-18 05:59:23,0,0,26.0,5.0,59.0,23.0,1,14,0.19198233687441635,16.26897850320441,0.00890233168749402,0.00029518572787168296,Southbound,10,1
120.98937,14.657065,2023-07-18 05:59:24,0,0,26.0,5.0,59.0,24.0,1,14,0.1999765684913926,16.26946417140367,0.007994231616976238,0.0004856681992606582,Southbound,10,1
120.989445,14.6570683,2023-07-18 05:59:25,0,0,26.0,5.0,59.0,25.0,1,14,0.20799210883224772,16.269764822409226,0.008015540340855137,0.0003006510055563183,Southbound,10,1
120.9895716,14.6570766,2023-07-18 05:59:26,0,0,26.0,5.0,59.0,26.0,1,14,0.221512056149296,16.27058492029112,0.013519947317048281,0.0008200978818955207,Southbound,10,1
120.9895716,14.6570766,2023-07-18 05:59:27,0,0,26.0,5.0,59.0,27.0,1,14,0.221512056149296,16.27058492029112,0.0,0.0,Southbound,10,1
120.9896383,14.657085,2023-07-18 05:59:28,0,0,26.0,5.0,59.0,28.0,1,14,0.2286139700798212,16.271469368863198,0.0071019139305252,0.0008844485720764794,Southbound,10,1
120.9896983,14.657095,2023-07-18 05:59:29,0,0,26.0,5.0,59.0,29.0,1,14,0.234994698281267,16.272539414898876,0.006380728201445807,0.001070046035678729,Southbound,10,1
120.989765,14.6571016,2023-07-18 05:59:30,0,0,26.0,5.0,59.0,30.0,1,14,0.24212272536868568,16.273229741002428,0.007128027087418665,0.0006903261035517971,Southbound,10,1
120.9898249,14.6571066,2023-07-18 05:59:31,0,0,26.0,5.0,59.0,31.0,1,14,0.24853291480427536,16.27374929907896,0.006410189435589686,0.0005195580765331442,Southbound,10,1
120.9898816,14.6571033,2023-07-18 05:59:32,0,0,26.0,5.0,59.0,32.0,1,14,0.25464290642577025,16.2733502506488,0.006109991621494892,-0.00039904843016103086,Southbound,10,1
120.989945,14.6570999,2023-07-18 05:59:33,1,0,27.0,5.0,59.0,33.0,1,14,0.26147342977084065,16.272938996170815,0.006830523345070394,-0.000411254477985068,Southbound,10,0
120.989945,14.6570999,2023-07-18 05:59:33,0,0,27.0,5.0,59.0,33.0,1,14,0.26147342977084065,16.272938996170815,0.0,0.0,Southbound,10,0
120.99006,14.6570999,2023-07-18 05:59:34,0,0,27.0,5.0,59.0,34.0,1,14,0.2738320482752515,16.272886081314425,0.012358618504410834,-5.291485638991844e-05,Southbound,10,0
120.99006,14.6570999,2023-07-18 05:59:35,0,0,27.0,5.0,59.0,35.0,1,14,0.2738320482752515,16.272886081314425,0.0,0.0,Southbound,10,0
120.9901016,14.6570999,2023-07-18 05:59:36,0,0,27.0,5.0,59.0,36.0,1,14,0.2783029212671337,16.272869257899842,0.004470872991882202,-1.6823414583200247e-05,Southbound,10,0
120.99013,14.6570966,2023-07-18 05:59:37,0,0,27.0,5.0,59.0,37.0,1,14,0.28137125539979024,16.272491538947598,0.0030683341326565583,-0.0003777189522438107,Southbound,10,0
120.9901466,14.6570966,2023-07-18 05:59:38,0,0,27.0,5.0,59.0,38.0,1,14,0.2831552792250689,16.272485504871128,0.0017840238252786467,-6.034076470484706e-06,Southbound,10,0
120.9901566,14.6570983,2023-07-18 05:59:39,0,0,27.0,5.0,59.0,39.0,1,14,0.28422177161874035,16.27267099490617,0.0010664923936714588,0.00018549003504375605,Southbound,10,0
120.9901633,14.657095,2023-07-18 05:59:40,0,0,27.0,5.0,59.0,40.0,1,14,0.2849579141026665,16.272301721357564,0.0007361424839261721,-0.00036927354860694095,Southbound,10,0
120.9901666,14.657095,2023-07-18 05:59:41,0,0,27.0,5.0,59.0,41.0,1,14,0.28531256662776905,16.27230058438555,0.00035465252510252787,-1.1369720134268846e-06,Southbound,10,0
120.9901766,14.6570933,2023-07-18 05:59:42,0,0,27.0,5.0,59.0,42.0,1,14,0.2863956878370282,16.272108155889132,0.0010831212092591302,-0.00019242849641898374,Southbound,10,0
120.9901833,14.6570866,2023-07-18 05:59:43,0,0,27.0,5.0,59.0,43.0,1,14,0.28715000336743496,16.271360916514972,0.0007543155304067795,-0.0007472393741601024,Southbound,10,0
120.9901883,14.657075,2023-07-18 05:59:44,0,0,27.0,5.0,59.0,44.0,1,14,0.28775106903524744,16.27006941277029,0.0006010656678124837,-0.0012915037446816768,Southbound,10,0
120.99019,14.6570616,2023-07-18 05:59:45,0,0,27.0,5.0,59.0,45.0,1,14,0.2880145135048708,16.268578851116,0.0002634444696233418,-0.0014905616542897349,Southbound,10,0
120.99019,14.6570483,2023-07-18 05:59:46,0,0,27.0,5.0,59.0,46.0,1,14,0.2881023170834639,16.267099965415536,8.780357859311527e-05,-0.001478885700464616,Southbound,10,0
120.990185,14.6570383,2023-07-18 05:59:47,0,0,27.0,5.0,59.0,47.0,1,14,0.287636600659629,16.26598966436333,-0.0004657164238349165,-0.0011103010522042212,Northbound,10,0
120.9901866,14.65703,2023-07-18 05:59:48,0,0,27.0,5.0,59.0,48.0,1,14,0.2878706012514298,16.26506622307236,0.00023400059180084254,-0.0009234412909719936,Southbound,10,0
120.99019,14.6570233,2023-07-18 05:59:49,0,0,27.0,5.0,59.0,49.0,1,14,0.2882878227540008,16.26432010507975,0.0004172215025709525,-0.0007461179926089301,Southbound,10,0
120.990195,14.6570049,2023-07-18 05:59:50,0,0,27.0,5.0,59.0,50.0,1,14,0.28897761635249686,16.262272502219638,0.0006897935984960801,-0.0020476028601130736,Southbound,10,0
120.9902066,14.6569916,2023-07-18 05:59:51,0,0,27.0,5.0,59.0,51.0,1,14,0.29034092623808855,16.260789913077982,0.0013633098855916903,-0.0014825891416556658,Southbound,10,0
120.990215,14.656985,2023-07-18 05:59:52,0,0,27.0,5.0,59.0,52.0,1,14,0.29130321137347703,16.260053407715407,0.0009622851353884854,-0.0007365053625747464,Southbound,10,0
120.990215,14.656985,2023-07-18 05:59:53,0,0,27.0,5.0,59.0,53.0,1,14,0.29130321137347703,16.260053407715407,0.0,0.0,Southbound,10,0
120.9902166,14.6569783,2023-07-18 05:59:54,0,0,27.0,5.0,59.0,54.0,1,14,0.29153924424831784,16.259307911030653,0.00023603287484080804,-0.0007454966847539879,Southbound,10,0
120.99022,14.656975,2023-07-18 05:59:55,0,0,27.0,5.0,59.0,55.0,1,14,0.2919360320756318,16.258939926082302,0.0003967878273139491,-0.00036798494835110773,Southbound,10,0
120.9902316,14.656945,2023-07-18 05:59:56,0,0,27.0,5.0,59.0,56.0,1,14,0.29349354013493323,16.255600593860027,0.0015575080593014379,-0.0033393322222750044,Southbound,10,0
120.9902316,14.656945,2023-07-18 05:59:57,0,0,27.0,5.0,59.0,57.0,1,14,0.29349354013493323,16.255600593860027,0.0,0.0,Southbound,10,0
120.99024,14.6569316,2023-07-18 05:59:58,0,0,27.0,5.0,59.0,58.0,1,14,0.29454484402163567,16.25410811419868,0.0010513038867024371,-0.0014924796613478009,Southbound,10,0
120.9902466,14.6569216,2023-07-18 05:59:59,0,0,27.0,5.0,59.0,59.0,1,14,0.29536909645928217,16.25299426081174,0.0008242524376464999,-0.0011138533869399225,Southbound,10,0
120.9902566,14.6569166,2023-07-18 06:00:00,0,0,27.0,6.0,0.0,0.0,1,14,0.2964989803992159,16.252435455979743,0.0011298839399337401,-0.00055880483199644,Southbound,0,0
120.9902766,14.6569183,2023-07-18 06:00:01,0,0,27.0,6.0,0.0,1.0,1,14,0.2986171452061706,16.252619036189564,0.002118164806954703,0.0001835802098213435,Southbound,0,0
120.9902933,14.6569199,2023-07-18 06:00:02,0,0,27.0,6.0,0.0,2.0,1,14,0.30038412045734064,16.252792614736833,0.0017669752511700332,0.00017357854726895994,Southbound,0,0
120.9903083,14.656925,2023-07-18 06:00:03,0,0,27.0,6.0,0.0,3.0,1,14,0.30192877578909455,16.253355985086884,0.001544655331753908,0.0005633703500507181,Southbound,0,0
120.9903216,14.6569283,2023-07-18 06:00:04,0,0,27.0,6.0,0.0,4.0,1,14,0.30331379837748684,16.25371976121699,0.0013850225883922929,0.00036377613010429855,Southbound,0,0
120.9903266,14.6569266,2023-07-18 06:00:05,0,0,27.0,6.0,0.0,5.0,1,14,0.30386829443195884,16.253529572570002,0.0005544960544719979,-0.00019018864698594484,Southbound,0,0
120.9903383,14.6569233,2023-07-18 06:00:06,0,0,27.0,6.0,0.0,6.0,1,14,0.30515818940066636,16.25315999063962,0.0012898949687075167,-0.0003695819303821679,Southbound,0,0
120.9903483,14.656905,2023-07-18 06:00:07,0,0,27.0,6.0,0.0,7.0,1,14,0.3064457419968943,16.251122948835146,0.0012875525962279255,-0.002037041804474171,Southbound,0,0
120.990355,14.6568716,2023-07-18 06:00:08,0,0,27.0,6.0,0.0,8.0,1,14,0.3075926641621731,16.247407625297477,0.0011469221652788408,-0.003715323537669235,Southbound,0,0
120.99036,14.6568416,2023-07-18 06:00:09,0,0,27.0,6.0,0.0,9.0,1,14,0.3085501866008643,16.24407074449502,0.0009575224386911829,-0.0033368808024576424,Southbound,0,0
120.9903666,14.6568116,2023-07-18 06:00:10,0,0,27.0,6.0,0.0,10.0,1,14,0.30971199594971066,16.240733557907205,0.0011618093488463543,-0.0033371865878137896,Southbound,0,0
120.990375,14.6567366,2023-07-18 06:00:11,0,0,27.0,6.0,0.0,11.0,1,14,0.3119014130489114,16.232392285394997,0.00218941709920073,-0.008341272512208064,Southbound,0,0
120.990375,14.6567366,2023-07-18 06:00:12,0,0,27.0,6.0,0.0,12.0,1,14,0.3119014130489114,16.232392285394997,0.0,0.0,Southbound,0,0
120.99038,14.656705,2023-07-18 06:00:13,0,0,27.0,6.0,0.0,13.0,1,14,0.3130412557890428,16.22887756256497,0.0011398427401314026,-0.0035147228300260736,Southbound,0,0
120.9903866,14.6566666,2023-07-18 06:00:14,0,0,27.0,6.0,0.0,14.0,1,14,0.314530235326901,16.224606432151802,0.0014889795378582038,-0.004271130413169288,Southbound,0,0
120.9904716,14.656635,2023-07-18 06:00:33,0,0,27.0,6.0,0.0,33.0,1,14,0.324182624342816,16.221079328886056,0.009652389015914975,-0.0035271032657462342,Southbound,0,0
120.990465,14.6566333,2023-07-18 06:00:34,0,0,27.0,6.0,0.0,34.0,1,14,0.3235238685303705,16.220891149452893,-0.0006587558124454551,-0.0001881794331630715,Northbound,0,0
120.990445,14.6566466,2023-07-18 06:00:35,0,0,27.0,6.0,0.0,35.0,1,14,0.32112397003415855,16.222372811769695,-0.002399898496211972,0.0014816623168023568,Northbound,0,0
120.9904283,14.6566499,2023-07-18 06:00:36,0,0,27.0,6.0,0.0,36.0,1,14,0.3192903782750803,16.22274228708798,-0.001833591759078268,0.00036947531828346314,Northbound,0,0
120.9904133,14.6566466,2023-07-18 06:00:37,0,0,27.0,6.0,0.0,37.0,1,14,0.317779717807706,16.222377788601825,-0.001510660467374303,-0.00036449848615305314,Northbound,0,0
120.9903983,14.6566383,2023-07-18 06:00:38,0,0,27.0,6.0,0.0,38.0,1,14,0.31638149990402453,16.2214574769829,-0.0013982179036814424,-0.0009203116189269167,Northbound,0,0
120.9903833,14.6566333,2023-07-18 06:00:39,0,0,27.0,6.0,0.0,39.0,1,14,0.314913281010949,16.220904268983013,-0.0014682188930755236,-0.0005532079998857853,Northbound,0,0
120.99038,14.6566183,2023-07-18 06:00:40,0,0,27.0,6.0,0.0,40.0,1,14,0.31490921043593634,16.21923697778974,-4.070575012671274e-06,-0.0016672911932715806,Northbound,0,0
120.990375,14.6566,2023-07-18 06:00:41,0,0,27.0,6.0,0.0,41.0,1,14,0.3148144197309128,16.21720308352889,-9.47907050235508e-05,-0.002033894260851099,Northbound,0,0
120.990375,14.6566,2023-07-18 06:00:42,0,0,27.0,6.0,0.0,42.0,1,14,0.3148144197309128,16.21720308352889,0.0,0.0,Northbound,0,0
120.99037,14.6565866,2023-07-18 06:00:43,0,0,27.0,6.0,0.0,43.0,1,14,0.3146134183943283,16.215714061572374,-0.00020100133658446095,-0.0014890219565160123,Northbound,0,0
120.99037,14.656575,2023-07-18 06:00:44,0,0,27.0,6.0,0.0,44.0,1,14,0.3148995615847604,16.214424202637264,0.0002861431904320755,-0.001289858935109578,Southbound,0,0
120.9903666,14.656565,2023-07-18 06:00:45,0,0,27.0,6.0,0.0,45.0,1,14,0.3147940758795428,16.213312937142526,-0.0001054857052176228,-0.0011112654947389444,Northbound,0,0
120.990595,14.6566783,2023-07-18 06:01:04,0,0,27.0,6.0,1.0,4.0,1,14,0.33633037623734036,16.22588386907232,0.021536300357797578,0.012570931929793971,Northbound,0,0
120.9907116,14.6567099,2023-07-18 06:01:05,0,0,27.0,6.0,1.0,5.0,1,14,0.34810916794443997,16.229397979629432,0.011778791707099612,0.003514110557112815,Northbound,0,0
120.9907116,14.6567099,2023-07-18 06:01:06,0,0,27.0,6.0,1.0,6.0,1,14,0.34810916794443997,16.229397979629432,0.0,0.0,Northbound,0,0
120.9908483,14.656745,2023-07-18 06:01:07,0,0,27.0,6.0,1.0,7.0,1,14,0.3620580721195091,16.233313683406713,0.01394890417506911,0.00391570377728101,Northbound,0,0
120.9908483,14.656745,2023-07-18 06:01:08,0,0,27.0,6.0,1.0,8.0,1,14,0.3620580721195091,16.233313683406713,0.0,0.0,Northbound,0,0
120.9909216,14.6567883,2023-07-18 06:01:09,0,0,27.0,6.0,1.0,9.0,1,14,0.3692242341116462,16.238140749555182,0.007166161992137099,0.004827066148468617,Northbound,0,0
120.9909999,14.6568033,2023-07-18 06:01:10,0,0,27.0,6.0,1.0,10.0,1,14,0.3773782787346822,16.23982607272698,0.008154044623036039,0.0016853231717988137,Northbound,0,0
120.991085,14.6568133,2023-07-18 06:01:11,0,0,27.0,6.0,1.0,11.0,1,14,0.3863408751347496,16.240961888455157,0.008962596400067357,0.001135815728176226,Northbound,0,0
120.9912366,14.65684,2023-07-18 06:01:12,0,0,27.0,6.0,1.0,12.0,1,14,0.402234270139684,16.243986085433306,0.01589339500493442,0.003024196978149263,Northbound,0,0
120.9912366,14.65684,2023-07-18 06:01:13,0,0,27.0,6.0,1.0,13.0,1,14,0.402234270139684,16.243986085433306,0.0,0.0,Northbound,0,0
120.9913116,14.6568533,2023-07-18 06:01:14,0,0,27.0,6.0,1.0,14.0,1,14,0.4101161222828417,16.24549838208887,0.00788185214315773,0.0015122966555622952,Northbound,0,0
120.9913666,14.656915,2023-07-18 06:01:15,0,0,27.0,6.0,1.0,15.0,1,14,0.4154099527129246,16.252386084477326,0.005293830430082858,0.006887702388457484,Northbound,0,0
120.9915233,14.6569833,2023-07-18 06:01:16,0,0,27.0,6.0,1.0,16.0,1,14,0.4317094539781254,16.260069432687096,0.0162995012652008,0.0076833482097704575,Northbound,0,0
120.9915233,14.6569833,2023-07-18 06:01:17,0,0,27.0,6.0,1.0,17.0,1,14,0.4317094539781254,16.260069432687096,0.0,0.0,Northbound,0,0
120.99161,14.6570099,2023-07-18 06:01:18,0,0,27.0,6.0,1.0,18.0,1,14,0.44086266226543586,16.26308381549593,0.009153208287310477,0.003014382808832039,Northbound,0,0
120.9917033,14.65703,2023-07-18 06:01:19,0,0,27.0,6.0,1.0,19.0,1,14,0.4507830962424355,16.265385717626675,0.009920433976999654,0.002301902130746214,Northbound,0,0
120.9917966,14.6570466,2023-07-18 06:01:20,0,0,27.0,6.0,1.0,20.0,1,14,0.46073448376652676,16.267304626766432,0.009951387524091249,0.001918909139757119,Northbound,0,0
120.9918949,14.6570616,2023-07-18 06:01:21,0,0,27.0,6.0,1.0,21.0,1,14,0.4712404478202546,16.269056234214005,0.010505964053727834,0.0017516074475736332,Northbound,0,0
120.9920816,14.6570883,2023-07-18 06:01:22,0,0,27.0,6.0,1.0,22.0,1,14,0.4912234021887604,16.272202971875735,0.019982954368505834,0.0031467376617300147,Northbound,0,0
120.9920816,14.6570883,2023-07-18 06:01:23,0,0,27.0,6.0,1.0,23.0,1,14,0.4912234021887604,16.272202971875735,0.0,0.0,Northbound,0,0
120.9921733,14.6571033,2023-07-18 06:01:24,0,0,27.0,6.0,1.0,24.0,1,14,0.5010427369335495,16.273967288850226,0.009819334744789077,0.0017643169744907539,Northbound,0,0
120.9922633,14.6571133,2023-07-18 06:01:25,0,0,27.0,6.0,1.0,25.0,1,14,0.5106976781540234,16.27517967202508,0.009654941220473945,0.001212383174852505,Northbound,0,0
120.99236,14.6571233,2023-07-18 06:01:26,0,0,27.0,6.0,1.0,26.0,1,14,0.52107663678206,16.276405943734705,0.010378958628036505,0.0012262717096263032,Northbound,0,0
120.9924566,14.6571333,2023-07-18 06:01:27,0,0,27.0,6.0,1.0,27.0,1,14,0.5314480903524544,16.277638722907994,0.010371453570394484,0.0012327791732893445,Northbound,0,0
120.9925549,14.6571366,2023-07-18 06:01:28,0,0,27.0,6.0,1.0,28.0,1,6,0.5420159929114606,16.278135479811116,0.010567902559006193,0.0004967569031215646,Northbound,0,0
120.992755,14.6571433,2023-07-18 06:01:29,0,0,27.0,6.0,1.0,29.0,1,6,0.5635296277753956,16.279165951722113,0.021513634863934983,0.001030471910997477,Northbound,0,0
120.992755,14.6571433,2023-07-18 06:01:30,0,0,27.0,6.0,1.0,30.0,1,6,0.5635296277753956,16.279165951722113,0.0,0.0,Northbound,0,0
120.9929616,14.657155,2023-07-18 06:01:31,0,0,27.0,6.0,1.0,31.0,1,6,0.5857383815184252,16.280791460250477,0.022208753743029552,0.0016255085283631843,Northbound,0,0
120.9929616,14.657155,2023-07-18 06:01:32,0,0,27.0,6.0,1.0,32.0,1,6,0.5857383815184252,16.280791460250477,0.0,0.0,Northbound,0,0
120.9931733,14.6571599,2023-07-18 06:01:33,0,0,27.0,6.0,1.0,33.0,1,6,0.6085060349967587,16.28170039421414,0.022767653478333538,0.0009089339636645377,Northbound,0,0
120.9932833,14.6571616,2023-07-18 06:01:34,0,0,27.0,6.0,1.0,34.0,1,6,0.6203373396776025,16.28209118769398,0.011831304680843813,0.0003907934798377255,Northbound,0,0
120.9932833,14.6571616,2023-07-18 06:01:35,0,0,27.0,6.0,1.0,35.0,1,6,0.6203373396776025,16.28209118769398,0.0,0.0,Northbound,0,0
120.9933966,14.6571633,2023-07-18 06:01:36,0,0,27.0,6.0,1.0,36.0,1,6,0.6325237694955917,16.282497024304156,0.01218642981798923,0.00040583661017734585,Northbound,0,0
120.9935083,14.6571683,2023-07-18 06:01:37,0,0,27.0,6.0,1.0,37.0,1,6,0.6445355423687485,16.283275605796774,0.0120117728731568,0.0007785814926180024,Northbound,0,0
120.99373,14.657175,2023-07-18 06:01:38,0,0,27.0,6.0,1.0,38.0,1,6,0.6683800455987128,16.284488738803727,0.02384450322996423,0.0012131330069529156,Northbound,0,0
120.99384,14.6571733,2023-07-18 06:01:39,0,0,27.0,6.0,1.0,39.0,1,6,0.6802143289747431,16.284545052517988,0.011834283376030319,5.631371426062515e-05,Northbound,0,0
120.99384,14.6571733,2023-07-18 06:01:40,0,0,27.0,6.0,1.0,40.0,1,6,0.6802143289747431,16.284545052517988,0.0,0.0,Northbound,0,0
120.9939533,14.6571733,2023-07-18 06:01:41,0,0,27.0,6.0,1.0,41.0,1,6,0.6924025249782783,16.28480670928525,0.012188196003535157,0.000261656767261087,Northbound,0,0
120.9940649,14.657175,2023-07-18 06:01:42,0,0,27.0,6.0,1.0,42.0,1,6,0.7044068161613615,16.285262343061063,0.012004291183083216,0.0004556337758145901,Northbound,0,0
120.9942916,14.6571783,2023-07-18 06:01:43,0,0,27.0,6.0,1.0,43.0,1,6,0.7287922311800151,16.286198091053176,0.024385415018653656,0.0009357479921128231,Northbound,0,0
120.9942916,14.6571783,2023-07-18 06:01:44,0,0,27.0,6.0,1.0,44.0,1,6,0.7287922311800151,16.286198091053176,0.0,0.0,Northbound,0,0
