longitude,latitude,timestamp,Board,Alight,Numpass,Hour,Min,Sec,Day_of_week,stop_cluster,distance_from_cluster_0,distance_from_cluster_18,dist_change_cluster_0,dist_change_cluster_18,direction,QuarterHour,waiting_passengers
120.9898783,14.5305333,2023-07-12 17:41:57,0,0,22.0,17,41,57,2,20,14.087957843115175,2.200763334428733,-0.0027825270694687987,0.0027843887943981294,Northbound,7,0
120.9898733,14.5305583,2023-07-12 17:41:58,0,0,22.0,17,41,58,2,20,14.085168726267808,2.2035615645446733,-0.002789116847367268,0.002798230115940381,Northbound,7,0
120.98987,14.5305816,2023-07-12 17:41:59,0,0,22.0,17,41,59,2,20,14.082571915052663,2.2061640217130583,-0.0025968112151453226,0.0026024571683849196,Northbound,7,0
120.989865,14.5306033,2023-07-12 17:42:00,0,0,22.0,17,42,0,2,20,14.080149710006927,2.208595711662259,-0.002422205045736092,0.0024316899492009547,Northbound,7,0
120.9898616,14.530625,2023-07-12 17:42:01,0,0,22.0,17,42,1,2,20,14.077730606860973,2.2110208818591297,-0.002419103145953727,0.0024251701968704964,Northbound,7,0
120.9898583,14.5306433,2023-07-12 17:42:02,0,0,22.0,17,42,2,2,20,14.075689705932025,2.2130678888155395,-0.002040900928948375,0.0020470069564098026,Northbound,7,0
120.9898549,14.5306616,2023-07-12 17:42:03,0,0,22.0,17,42,3,2,20,14.07364861985959,2.2151153457642745,-0.0020410860724346946,0.0020474569487349825,Northbound,7,0
120.9898483,14.5306733,2023-07-12 17:42:04,0,0,22.0,17,42,4,2,20,14.07233516843367,2.216442873447673,-0.00131345142592032,0.0013275276833986105,Northbound,7,0
120.9894566,14.53366,2023-07-12 17:42:53,0,0,22.0,17,42,53,2,2,13.739578392536517,2.5501046076579112,-0.3327567758971526,0.33366173421023815,Northbound,7,0
120.9894566,14.533695,2023-07-12 17:42:54,0,0,22.0,17,42,54,2,2,13.735687019028614,2.553991503644786,-0.0038913735079031397,0.003886895986874972,Northbound,7,0
120.9894583,14.5337283,2023-07-12 17:42:55,0,0,22.0,17,42,55,2,2,13.731987436903237,2.557680444272025,-0.003699582125376466,0.0036889406272386793,Northbound,7,0
120.9894483,14.5337583,2023-07-12 17:42:56,0,0,22.0,17,42,56,2,2,13.72863564379292,2.561066205885317,-0.0033517931103173026,0.003385761613292182,Northbound,7,0
120.9894283,14.533785,2023-07-12 17:42:57,0,0,22.0,17,42,57,2,2,13.725634662898852,2.5641407588869,-0.003000980894068306,0.0030745530015829914,Northbound,7,0
120.98941,14.5338183,2023-07-12 17:42:58,0,0,22.0,17,42,58,2,2,13.721902914063923,2.567940250357427,-0.003731748834928439,0.003799491470526828,Northbound,7,0
120.9894033,14.5338583,2023-07-12 17:42:59,0,0,22.0,17,42,59,2,2,13.717444919989843,2.5724195487248007,-0.004457994074080318,0.0044792983673738185,Northbound,7,0
120.9893966,14.533905,2023-07-12 17:43:00,0,0,22.0,17,43,0,2,2,13.712242032190236,2.5776429256633127,-0.00520288779960687,0.005223376938511937,Northbound,7,0
120.989385,14.5339466,2023-07-12 17:43:01,0,0,22.0,17,43,1,2,2,13.707598465534886,2.582327806768082,-0.004643566655349929,0.0046848811047692784,Northbound,7,0
120.9893783,14.5339833,2023-07-12 17:43:02,0,0,22.0,17,43,2,2,2,13.703507494072136,2.586441041936669,-0.004090971462749948,0.004113235168587082,Northbound,7,0
120.9893716,14.5340133,2023-07-12 17:43:03,0,0,22.0,17,43,3,2,2,13.700161481523825,2.589810420179711,-0.00334601254831135,0.003369378243041954,Northbound,7,0
120.989365,14.5340333,2023-07-12 17:43:04,0,0,22.0,17,43,4,2,2,13.697927490337383,2.5920689707875293,-0.0022339911864417417,0.0022585506078183215,Northbound,7,0
120.9893616,14.534045,2023-07-12 17:43:05,0,0,22.0,17,43,5,2,2,13.696621339843215,2.5933876330866714,-0.0013061504941678237,0.001318662299142126,Northbound,7,0
120.98936,14.5340483,2023-07-12 17:43:06,0,0,22.0,17,43,6,2,2,13.696251941054776,2.593763260062758,-0.00036939878843966767,0.0003756269760866182,Northbound,7,0
120.9893616,14.5340499,2023-07-12 17:43:07,0,0,22.0,17,43,7,2,2,13.696076541889148,2.5939317097831713,-0.00017539916562725466,0.00016844972041329953,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:08,0,0,22.0,17,43,8,2,2,13.695321339407103,2.5947136949479694,-0.0007552024820451919,0.0007819851647981046,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:09,0,0,22.0,17,43,9,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:10,0,0,22.0,17,43,10,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:11,0,0,22.0,17,43,11,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:12,0,0,22.0,17,43,12,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:13,0,0,22.0,17,43,13,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:14,0,0,22.0,17,43,14,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:15,0,0,22.0,17,43,15,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.989355,14.5340566,2023-07-12 17:43:16,0,0,22.0,17,43,16,2,2,13.695321339407103,2.5947136949479694,0.0,0.0,Northbound,7,0
120.9892183,14.534555,2023-07-12 17:43:45,0,0,22.0,17,43,45,2,2,13.63970222615582,2.6508691775926825,-0.05561911325128399,0.05615548264471304,Northbound,7,0
120.98922,14.5345716,2023-07-12 17:43:46,0,0,22.0,17,43,46,2,2,13.637859013375662,2.6527012793977196,-0.0018432127801570886,0.001832101805037123,Northbound,7,0
120.9892316,14.534585,2023-07-12 17:43:47,0,0,22.0,17,43,47,2,2,13.636385967238109,2.654116709815621,-0.001473046137553169,0.0014154304179014865,Northbound,7,0
120.9892383,14.5345816,2023-07-12 17:43:48,0,0,22.0,17,43,48,2,2,13.636773768775816,2.6536979036181365,0.000387801537707233,-0.00041880619748457804,Southbound,7,0
120.989235,14.5345866,2023-07-12 17:43:49,0,0,22.0,17,43,49,2,2,13.636213026692644,2.654273314286683,-0.0005607420831719168,0.0005754106685462723,Northbound,7,0
120.9892316,14.5345916,2023-07-12 17:43:50,0,0,22.0,17,43,50,2,2,13.63565214786392,2.6548493828224333,-0.0005608788287236877,0.0005760685357505402,Northbound,7,0
120.9892316,14.5345916,2023-07-12 17:43:51,0,0,22.0,17,43,51,2,2,13.63565214786392,2.6548493828224333,0.0,0.0,Northbound,7,0
120.9892316,14.5345916,2023-07-12 17:43:52,0,0,22.0,17,43,52,2,2,13.63565214786392,2.6548493828224333,0.0,0.0,Northbound,7,0
120.9891949,14.5346,2023-07-12 17:43:53,0,0,22.0,17,43,53,2,2,13.634665329377023,2.6560117677390265,-0.0009868184868970786,0.001162384916593151,Northbound,7,0
120.9891833,14.534605,2023-07-12 17:43:54,0,0,22.0,17,43,54,2,2,13.634092930790022,2.6566406417046613,-0.0005723985870016435,0.0006288739656348241,Northbound,7,0
120.9891716,14.5346083,2023-07-12 17:43:55,0,0,22.0,17,43,55,2,2,13.633709519863439,2.6570820216735065,-0.0003834109265827834,0.00044137996884519026,Northbound,7,0
120.9891633,14.5346133,2023-07-12 17:43:56,0,0,22.0,17,43,56,2,2,13.633141957929432,2.6576906140573238,-0.0005675619340070881,0.0006085923838172747,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:43:57,0,0,22.0,17,43,57,2,2,13.633130381744436,2.657744527770221,-1.1576184995476524e-05,5.391371289720226e-05,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:43:58,0,0,22.0,17,43,58,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:43:59,0,0,22.0,17,43,59,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:00,0,0,22.0,17,44,0,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:01,0,0,22.0,17,44,1,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:02,0,0,22.0,17,44,2,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:03,0,0,22.0,17,44,3,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:04,0,0,22.0,17,44,4,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:05,0,0,22.0,17,44,5,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:06,0,0,22.0,17,44,6,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:07,0,1,21.0,17,44,7,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:07,0,0,21.0,17,44,7,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:08,0,1,20.0,17,44,8,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:08,0,0,20.0,17,44,8,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:09,0,0,20.0,17,44,9,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:10,0,0,20.0,17,44,10,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:11,0,0,20.0,17,44,11,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:12,0,0,20.0,17,44,12,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:13,0,0,20.0,17,44,13,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:14,0,0,20.0,17,44,14,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:15,0,0,20.0,17,44,15,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:16,0,1,19.0,17,44,16,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:16,0,0,20.0,17,44,16,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:17,0,0,19.0,17,44,17,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:18,0,0,19.0,17,44,18,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:19,0,0,19.0,17,44,19,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:20,0,0,19.0,17,44,20,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:21,0,0,19.0,17,44,21,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:22,0,0,19.0,17,44,22,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:23,0,0,19.0,17,44,23,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:24,0,0,19.0,17,44,24,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:25,0,0,19.0,17,44,25,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:26,0,0,19.0,17,44,26,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:27,0,0,19.0,17,44,27,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:28,0,0,19.0,17,44,28,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:29,0,0,19.0,17,44,29,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:30,0,0,19.0,17,44,30,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:31,0,0,19.0,17,44,31,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:39,0,0,19.0,17,44,39,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:40,0,0,19.0,17,44,40,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:41,0,0,19.0,17,44,41,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:42,0,0,19.0,17,44,42,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:43,0,0,19.0,17,44,43,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
120.989155,14.5346133,2023-07-12 17:44:44,0,0,19.0,17,44,44,2,2,13.633130381744436,2.657744527770221,0.0,0.0,Northbound,7,0
