longitude,latitude,timestamp,Board,Alight,Numpass,Hour,Min,Sec,Day_of_week,stop_cluster,distance_from_cluster_0,distance_from_cluster_18,dist_change_cluster_0,dist_change_cluster_18,direction,QuarterHour,waiting_passengers
120.9969733,14.6572266,2023-07-19 05:11:02,0,0,11.0,5,11,2,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:03,0,0,11.0,5,11,3,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:04,0,0,11.0,5,11,4,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:05,0,0,11.0,5,11,5,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:06,0,0,11.0,5,11,6,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:07,0,0,11.0,5,11,7,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:08,0,0,11.0,5,11,8,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:09,0,0,11.0,5,11,9,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:10,0,0,11.0,5,11,10,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9969733,14.6572266,2023-07-19 05:11:11,0,0,11.0,5,11,11,2,12,1.017273608862894,16.30106381271809,0.0,0.0,Southbound,2,0
120.9970316,14.6571516,2023-07-19 05:11:12,0,0,11.0,5,11,12,2,12,1.0235632643504977,16.292994741012848,0.00628965548760374,-0.008069071705243402,Southbound,2,0
120.9970333,14.6571416,2023-07-19 05:11:13,0,0,11.0,5,11,13,2,12,1.0237536688847875,16.29189149439733,0.00019040453428975646,-0.001103246615517861,Southbound,2,0
120.997035,14.6571333,2023-07-19 05:11:14,0,0,11.0,5,11,14,2,12,1.023943708174084,16.290977114024976,0.0001900392892966174,-0.0009143803723539179,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:15,0,0,11.0,5,11,15,2,12,1.0243050859883176,16.290247756208764,0.00036137781423351,-0.0007293578162119729,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:16,0,0,11.0,5,11,16,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:17,0,0,11.0,5,11,17,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:18,0,0,11.0,5,11,18,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:19,0,0,11.0,5,11,19,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:20,0,0,11.0,5,11,20,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:21,0,0,11.0,5,11,21,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:22,0,0,11.0,5,11,22,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:23,0,0,11.0,5,11,23,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:24,0,0,11.0,5,11,24,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:25,0,0,11.0,5,11,25,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:26,0,0,11.0,5,11,26,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:27,0,0,11.0,5,11,27,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:28,0,0,11.0,5,11,28,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:29,0,0,11.0,5,11,29,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.9970383,14.6571266,2023-07-19 05:11:30,0,0,11.0,5,11,30,2,12,1.0243050859883176,16.290247756208764,0.0,0.0,Southbound,2,0
120.997055,14.6571366,2023-07-19 05:11:31,0,0,11.0,5,11,31,2,12,1.0260922207416148,16.29143465845497,0.0017871347532971704,0.001186902246207211,Southbound,2,0
120.9970733,14.65715,2023-07-19 05:11:32,0,0,11.0,5,11,32,2,12,1.0280502297267973,16.29300677534495,0.001958008985182502,0.001572116889978048,Southbound,2,0
120.9970733,14.65715,2023-07-19 05:11:33,0,0,11.0,5,11,33,2,12,1.0280502297267973,16.29300677534495,0.0,0.0,Southbound,2,0
120.9970933,14.6571516,2023-07-19 05:11:34,0,0,11.0,5,11,34,2,12,1.0302005965076406,16.293275989047853,0.002150366780843349,0.0002692137029036701,Southbound,2,0
120.99711,14.6571533,2023-07-19 05:11:35,0,0,11.0,5,11,35,2,12,1.0319959365173912,16.293541436432402,0.0017953400097505678,0.0002654473845495886,Southbound,2,0
120.9971299,14.6571716,2023-07-19 05:11:36,0,0,11.0,5,11,36,2,12,1.0341264958520513,16.295665958903538,0.0021305593346601093,0.0021245224711350374,Southbound,2,0
120.9971299,14.6571716,2023-07-19 05:11:37,0,0,11.0,5,11,37,2,12,1.0341264958520513,16.295665958903538,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:38,0,0,11.0,5,11,38,2,12,1.0344889254975014,16.29661480200412,0.0003624296454500797,0.0009488431005841846,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:39,0,0,11.0,5,11,39,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:40,0,0,11.0,5,11,40,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:41,0,0,11.0,5,11,41,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:42,0,0,11.0,5,11,42,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:43,0,0,11.0,5,11,43,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:44,0,0,11.0,5,11,44,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:45,0,0,11.0,5,11,45,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:46,0,0,11.0,5,11,46,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:47,0,0,11.0,5,11,47,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:48,0,0,11.0,5,11,48,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:49,0,0,11.0,5,11,49,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:50,0,0,11.0,5,11,50,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:51,0,0,11.0,5,11,51,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971333,14.65718,2023-07-19 05:11:52,0,0,11.0,5,11,52,2,12,1.0344889254975014,16.29661480200412,0.0,0.0,Southbound,2,0
120.9971916,14.6572033,2023-07-19 05:11:53,0,0,11.0,5,11,53,2,12,1.0407558090857567,16.299473057225516,0.006266883588255334,0.002858255221394046,Southbound,2,0
120.9971916,14.6572033,2023-07-19 05:11:54,0,0,11.0,5,11,54,2,12,1.0407558090857567,16.299473057225516,0.0,0.0,Southbound,2,0
120.9972166,14.6572083,2023-07-19 05:11:55,0,0,11.0,5,11,55,2,12,1.043445030327836,16.300144937742026,0.002689221242079265,0.000671880516510015,Southbound,2,0
120.9972166,14.6572083,2023-07-19 05:11:56,0,0,11.0,5,11,56,2,12,1.043445030327836,16.300144937742026,0.0,0.0,Southbound,2,0
120.9972266,14.6572116,2023-07-19 05:11:57,0,0,11.0,5,11,57,2,12,1.0445208328313837,16.300558228794124,0.0010758025035477736,0.0004132910520979749,Southbound,2,0
120.9972333,14.657215,2023-07-19 05:11:58,0,0,11.0,5,11,58,2,12,1.0452417693582468,16.300967258031815,0.000720936526863003,0.00040902923769081667,Southbound,2,0
120.9972466,14.6572133,2023-07-19 05:11:59,0,0,11.0,5,11,59,2,12,1.0466724293648053,16.30084067958016,0.0014306600065585595,-0.00012657845165620074,Southbound,2,0
120.99726,14.657215,2023-07-19 05:12:00,0,0,11.0,5,12,0,2,12,1.0481140561685829,16.301092399948818,0.0014416268037775737,0.0002517203686593916,Southbound,2,0
120.9972683,14.6572183,2023-07-19 05:12:01,0,0,11.0,5,12,1,2,12,1.0490072391012373,16.30149799727439,0.0008931829326543905,0.00040559732557099437,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:02,0,0,11.0,5,12,2,2,12,1.0491795526170993,16.30168326347702,0.00017231351586199928,0.00018526620263159543,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:03,0,0,11.0,5,12,3,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:04,0,0,11.0,5,12,4,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:05,0,0,11.0,5,12,5,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:06,0,0,11.0,5,12,6,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:07,0,0,11.0,5,12,7,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:08,0,0,11.0,5,12,8,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:09,0,0,11.0,5,12,9,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:10,0,0,11.0,5,12,10,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:11,0,0,11.0,5,12,11,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:12,0,0,11.0,5,12,12,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:13,0,0,11.0,5,12,13,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972699,14.6572199,2023-07-19 05:12:14,0,0,11.0,5,12,14,2,12,1.0491795526170993,16.30168326347702,0.0,0.0,Southbound,2,0
120.9972916,14.6571516,2023-07-19 05:12:30,0,0,11.0,5,12,30,2,12,1.051532584139541,16.294198191326256,0.0023530315224418175,-0.007485072150764438,Southbound,2,0
120.997305,14.6571583,2023-07-19 05:12:31,0,0,11.0,5,12,31,2,12,1.052969832664601,16.295005800180917,0.0014372485250599976,0.0008076088546609128,Southbound,2,0
120.9973183,14.6571666,2023-07-19 05:12:32,0,0,11.0,5,12,32,2,12,1.0543960521417608,16.295990795870374,0.001426219477159707,0.00098499568945698,Southbound,2,0
120.9973366,14.65719,2023-07-19 05:12:33,0,0,11.0,5,12,33,2,12,1.056356285823552,16.29867706591033,0.0019602336817912125,0.002686270039955474,Southbound,2,0
120.9973533,14.6572,2023-07-19 05:12:34,0,0,11.0,5,12,34,2,12,1.0581511771476222,16.29986737442608,0.0017948913240701803,0.0011903085157491944,Southbound,2,0
120.9973683,14.6572083,2023-07-19 05:12:35,0,0,11.0,5,12,35,2,12,1.0597643566004404,16.300860909032966,0.0016131794528182475,0.0009935346068878914,Southbound,2,0
120.997385,14.6572133,2023-07-19 05:12:36,0,0,11.0,5,12,36,2,12,1.0615609888346782,16.301496148572504,0.0017966322342377605,0.0006352395395374799,Southbound,2,0
120.9973983,14.6572183,2023-07-19 05:12:37,0,0,11.0,5,12,37,2,12,1.0629921520482424,16.30211527544816,0.0014311632135641794,0.0006191268756552404,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:38,0,0,11.0,5,12,38,2,12,1.0640683364305568,16.302529832254695,0.0010761843823143824,0.00041455680653612603,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:39,0,0,11.0,5,12,39,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:40,0,0,11.0,5,12,40,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:41,0,0,11.0,5,12,41,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:42,0,0,11.0,5,12,42,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:43,0,0,11.0,5,12,43,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:44,0,0,11.0,5,12,44,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:45,0,0,11.0,5,12,45,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:46,0,0,11.0,5,12,46,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:47,0,0,11.0,5,12,47,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:48,0,0,11.0,5,12,48,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:49,0,0,11.0,5,12,49,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:50,0,0,11.0,5,12,50,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:51,0,0,11.0,5,12,51,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:52,0,0,11.0,5,12,52,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:53,0,0,11.0,5,12,53,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:54,0,0,11.0,5,12,54,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:55,0,0,11.0,5,12,55,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:56,0,0,11.0,5,12,56,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:57,0,0,11.0,5,12,57,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:58,0,0,11.0,5,12,58,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:12:59,0,0,11.0,5,12,59,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:00,0,0,11.0,5,13,0,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:01,0,0,11.0,5,13,1,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:02,0,0,11.0,5,13,2,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:03,0,0,11.0,5,13,3,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:04,0,0,11.0,5,13,4,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:05,0,0,11.0,5,13,5,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:06,0,0,11.0,5,13,6,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.9974083,14.6572216,2023-07-19 05:13:07,0,0,11.0,5,13,7,2,12,1.0640683364305568,16.302529832254695,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:08,0,0,11.0,5,13,8,2,12,1.066972853915197,16.292849636714365,0.0029045174846402677,-0.009680195540330061,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:09,0,0,11.0,5,13,9,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:10,0,0,11.0,5,13,10,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:11,0,0,11.0,5,13,11,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:12,0,0,11.0,5,13,12,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:13,0,0,11.0,5,13,13,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:14,0,0,11.0,5,13,14,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:15,0,0,11.0,5,13,15,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:16,0,0,11.0,5,13,16,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:17,0,0,11.0,5,13,17,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:18,0,0,11.0,5,13,18,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:19,0,0,11.0,5,13,19,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:20,0,0,11.0,5,13,20,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:21,0,0,11.0,5,13,21,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:22,0,0,11.0,5,13,22,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:23,0,0,11.0,5,13,23,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:24,0,0,11.0,5,13,24,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:25,0,0,11.0,5,13,25,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:26,0,0,11.0,5,13,26,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:27,0,0,11.0,5,13,27,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:28,0,0,11.0,5,13,28,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:29,0,0,11.0,5,13,29,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:30,0,0,11.0,5,13,30,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:31,0,0,11.0,5,13,31,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:32,0,0,11.0,5,13,32,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:33,0,0,11.0,5,13,33,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:34,0,0,11.0,5,13,34,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
120.997435,14.6571333,2023-07-19 05:13:35,0,0,11.0,5,13,35,2,12,1.066972853915197,16.292849636714365,0.0,0.0,Southbound,2,0
